job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy,metadata
job_6933,w0,profile_6933,1003640.000000,12,810.000000,1,COMPLETED_SUCCESSFULLY,1003640.000000,160.327684,1003800.327684,0.000000,160.327684,1.000000,315-326,499878.815089,""
job_6936,w0,profile_6936,1003744.000000,13,6891.000000,1,COMPLETED_SUCCESSFULLY,1003744.000000,205.205780,1003949.205780,0.000000,205.205780,1.000000,11-23,693119.166260,""
job_6937,w0,profile_6937,1003887.000000,18,3686.000000,1,COMPLETED_SUCCESSFULLY,1003887.000000,178.004593,1004065.004593,0.000000,178.004593,1.000000,309-326,832489.339370,""
job_6935,w0,profile_6935,1003640.000000,48,35231.000000,1,COMPLETED_SUCCESSFULLY,1003640.000000,477.771003,1004117.771003,0.000000,477.771003,1.000000,365-412,5958486.934473,""
job_6939,w0,profile_6939,1004110.000000,1,4098.000000,1,COMPLETED_SUCCESSFULLY,1004110.000000,8.611706,1004118.611706,0.000000,8.611706,1.000000,23,2237.505757,""
job_6940,w0,profile_6940,1004110.000000,5,4561.000000,1,COMPLETED_SUCCESSFULLY,1004110.000000,32.844383,1004142.844383,0.000000,32.844383,1.000000,18-22,42668.372889,""
job_6931,w0,profile_6931,1003487.000000,55,23950.000000,1,COMPLETED_SUCCESSFULLY,1003487.000000,774.687847,1004261.687847,0.000000,774.687847,1.000000,24-78,11070427.665424,""
job_6934,w0,profile_6934,1003640.000000,38,18659.000000,1,COMPLETED_SUCCESSFULLY,1003640.000000,633.431447,1004273.431447,0.000000,633.431447,1.000000,327-364,6254004.412018,""
job_6947,w0,profile_6947,1004310.000000,2,5179.000000,1,COMPLETED_SUCCESSFULLY,1004310.000000,18.008684,1004328.008684,0.000000,18.008684,1.000000,1-2,9358.084031,""
job_6945,w0,profile_6945,1004310.000000,4,5265.000000,1,COMPLETED_SUCCESSFULLY,1004310.000000,41.346408,1004351.346408,0.000000,41.346408,1.000000,3-6,42970.731333,""
job_6942,w0,profile_6942,1004245.000000,17,5145.000000,1,COMPLETED_SUCCESSFULLY,1004245.000000,146.853563,1004391.853563,0.000000,146.853563,1.000000,7-23,648646.941394,""
job_6888,w0,profile_6888,1000393.000000,134,78206.000000,1,COMPLETED_SUCCESSFULLY,1002310.516855,2098.028554,1004408.545410,1917.516855,4015.545410,1.913961,87-220,73045112.010268,""
job_6941,w0,profile_6941,1004110.000000,41,42567.000000,1,COMPLETED_SUCCESSFULLY,1004110.000000,399.646221,1004509.646221,0.000000,399.646221,1.000000,286-326,4257302.738111,""
job_6943,w0,profile_6943,1004245.000000,15,1097.000000,1,COMPLETED_SUCCESSFULLY,1004245.000000,294.066332,1004539.066332,0.000000,294.066332,1.000000,271-285,1146071.018267,""
job_6944,w0,profile_6944,1004310.000000,36,37215.000000,1,COMPLETED_SUCCESSFULLY,1004310.000000,231.901387,1004541.901387,0.000000,231.901387,1.000000,24-59,2169106.192236,""
job_6949,w0,profile_6949,1004634.000000,16,6027.000000,1,COMPLETED_SUCCESSFULLY,1004634.000000,157.725161,1004791.725161,0.000000,157.725161,1.000000,44-59,655686.027387,""
job_6948,w0,profile_6948,1004369.000000,25,32921.000000,1,COMPLETED_SUCCESSFULLY,1004369.000000,496.911609,1004865.911609,0.000000,496.911609,1.000000,60-84,3227707.105702,""
job_6946,w0,profile_6946,1004310.000000,54,16844.000000,1,COMPLETED_SUCCESSFULLY,1004310.000000,670.137713,1004980.137713,0.000000,670.137713,1.000000,327-380,9402271.452538,""
job_6950,w0,profile_6950,1004799.000000,13,5180.000000,1,COMPLETED_SUCCESSFULLY,1004799.000000,185.682021,1004984.682021,0.000000,185.682021,1.000000,47-59,627174.181843,""
job_6952,w0,profile_6952,1004912.000000,13,6353.000000,1,COMPLETED_SUCCESSFULLY,1004912.000000,138.924705,1005050.924705,0.000000,138.924705,1.000000,17-29,469242.998194,""
job_6954,w0,profile_6954,1004912.000000,8,5617.000000,1,COMPLETED_SUCCESSFULLY,1004912.000000,146.950616,1005058.950616,0.000000,146.950616,1.000000,9-16,305447.352293,""
job_6957,w0,profile_6957,1005148.000000,9,931.000000,1,COMPLETED_SUCCESSFULLY,1005148.000000,71.449582,1005219.449582,0.000000,71.449582,1.000000,1-9,167077.191054,""
job_6951,w0,profile_6951,1004912.000000,17,876.000000,1,COMPLETED_SUCCESSFULLY,1004912.000000,312.836415,1005224.836415,0.000000,312.836415,1.000000,30-46,1381787.272194,""
job_6956,w0,profile_6956,1005109.000000,20,3657.000000,1,COMPLETED_SUCCESSFULLY,1005109.000000,118.806112,1005227.806112,0.000000,118.806112,1.000000,10-29,617367.475987,""
job_6958,w0,profile_6958,1005301.000000,18,1380.000000,1,COMPLETED_SUCCESSFULLY,1005301.000000,217.522267,1005518.522267,0.000000,217.522267,1.000000,445-462,1017305.031511,""
job_6953,w0,profile_6953,1004912.000000,60,30701.000000,1,COMPLETED_SUCCESSFULLY,1005227.806112,420.637369,1005648.443481,315.806112,736.443481,1.750780,0-59,6557436.126791,""
job_6960,w0,profile_6960,1005524.000000,14,3657.000000,1,COMPLETED_SUCCESSFULLY,1005524.000000,217.715303,1005741.715303,0.000000,217.715303,1.000000,445-458,791939.415591,""
job_6959,w0,profile_6959,1005477.000000,30,7406.000000,1,COMPLETED_SUCCESSFULLY,1005477.000000,336.662550,1005813.662550,0.000000,336.662550,1.000000,463-492,2624164.337569,""
job_6962,w0,profile_6962,1005868.000000,13,827.000000,1,COMPLETED_SUCCESSFULLY,1005868.000000,132.429945,1006000.429945,0.000000,132.429945,1.000000,483-495,447305.786597,""
job_6964,w0,profile_6964,1006022.000000,1,6250.000000,1,COMPLETED_SUCCESSFULLY,1006022.000000,7.759690,1006029.759690,0.000000,7.759690,1.000000,56,2016.133712,""
job_6955,w0,profile_6955,1005062.000000,56,26679.000000,1,COMPLETED_SUCCESSFULLY,1005648.443481,438.919762,1006087.363243,586.443481,1025.363243,2.336106,0-55,6386282.541750,""
job_6963,w0,profile_6963,1006022.000000,5,3010.000000,1,COMPLETED_SUCCESSFULLY,1006022.000000,74.383564,1006096.383564,0.000000,74.383564,1.000000,483-487,96632.219236,""
job_6961,w0,profile_6961,1005766.000000,38,23487.000000,1,COMPLETED_SUCCESSFULLY,1005813.662550,451.061055,1006264.723605,47.662550,498.723605,1.105668,445-482,4453422.453953,""
job_6965,w0,profile_6965,1006235.000000,8,565.000000,1,COMPLETED_SUCCESSFULLY,1006235.000000,154.647800,1006389.647800,0.000000,154.647800,1.000000,0-7,321446.498027,""
job_6966,w0,profile_6966,1006386.000000,35,42563.000000,1,COMPLETED_SUCCESSFULLY,1006386.000000,227.034183,1006613.034183,0.000000,227.034183,1.000000,8-42,2064592.099098,""
job_6968,w0,profile_6968,1006460.000000,11,1082.000000,1,COMPLETED_SUCCESSFULLY,1006460.000000,162.097744,1006622.097744,0.000000,162.097744,1.000000,43-53,463281.140581,""
job_6970,w0,profile_6970,1006554.000000,9,1534.000000,1,COMPLETED_SUCCESSFULLY,1006613.034183,46.961014,1006659.995197,59.034183,105.995197,2.257089,17-25,109813.299275,""
job_6967,w0,profile_6967,1006386.000000,55,7982.000000,1,COMPLETED_SUCCESSFULLY,1006386.000000,276.856919,1006662.856919,0.000000,276.856919,1.000000,445-499,3956334.810944,""
job_6973,w0,profile_6973,1006650.000000,13,6389.000000,1,COMPLETED_SUCCESSFULLY,1006650.000000,96.960589,1006746.960589,0.000000,96.960589,1.000000,4-16,327501.704599,""
job_6974,w0,profile_6974,1006693.000000,4,315.000000,1,COMPLETED_SUCCESSFULLY,1006693.000000,69.269474,1006762.269474,0.000000,69.269474,1.000000,0-3,71990.774366,""
job_6969,w0,profile_6969,1006460.000000,17,3017.000000,1,COMPLETED_SUCCESSFULLY,1006613.034183,204.466254,1006817.500437,153.034183,357.500437,1.748457,26-42,903120.140221,""
job_6977,w0,profile_6977,1007048.000000,1,605.000000,1,COMPLETED_SUCCESSFULLY,1007048.000000,11.510308,1007059.510308,0.000000,11.510308,1.000000,59,2990.624577,""
job_6971,w0,profile_6971,1006650.000000,52,13593.000000,1,COMPLETED_SUCCESSFULLY,1006662.856919,607.536457,1007270.393376,12.856919,620.393376,1.021162,445-496,8208251.484572,""
job_6401,w0,profile_6401,929743.000000,385,78777.000000,1,COMPLETED_SUCCESSFULLY,1004980.137713,2558.010428,1007538.148141,75237.137713,77795.148141,30.412366,60-444,255880980.600602,""
job_6976,w0,profile_6976,1006845.000000,11,5747.000000,1,COMPLETED_SUCCESSFULLY,1007538.148141,61.565782,1007599.713923,693.148141,754.713923,12.258659,119-129,175957.202803,""
job_6980,w0,profile_6980,1007148.000000,9,2153.000000,1,COMPLETED_SUCCESSFULLY,1007599.713923,137.184745,1007736.898668,451.713923,588.898668,4.292742,119-127,320791.827813,""
job_6972,w0,profile_6972,1006650.000000,59,32116.000000,1,COMPLETED_SUCCESSFULLY,1006817.500437,949.666490,1007767.166927,167.500437,1117.166927,1.176378,0-58,14557878.537957,""
job_6988,w0,profile_6988,1007679.000000,11,3020.000000,1,COMPLETED_SUCCESSFULLY,1007736.898668,110.850495,1007847.749163,57.898668,168.749163,1.522313,119-129,316814.673023,""
job_6994,w0,profile_6994,1007884.000000,1,2006.000000,1,COMPLETED_SUCCESSFULLY,1007884.000000,18.591510,1007902.591510,0.000000,18.591510,1.000000,119,4830.472608,""
job_6975,w0,profile_6975,1006809.000000,49,36239.000000,1,COMPLETED_SUCCESSFULLY,1007270.393376,715.683073,1007986.076449,461.393376,1177.076449,1.644690,445-493,9111540.118156,""
job_6979,w0,profile_6979,1007148.000000,18,2666.000000,1,COMPLETED_SUCCESSFULLY,1007767.166927,240.877063,1008008.043990,619.166927,860.043990,3.570469,0-17,1126530.409349,""
job_6982,w0,profile_6982,1007584.000000,25,18978.000000,1,COMPLETED_SUCCESSFULLY,1007767.166927,281.165093,1008048.332020,183.166927,464.332020,1.651457,36-60,1826317.903682,""
job_6981,w0,profile_6981,1007304.000000,18,1203.000000,1,COMPLETED_SUCCESSFULLY,1007767.166927,342.677383,1008109.844310,463.166927,805.844310,2.351612,18-35,1602628.687838,""
job_6990,w0,profile_6990,1007723.000000,18,3369.000000,1,COMPLETED_SUCCESSFULLY,1008048.332020,116.513942,1008164.845962,325.332020,441.845962,3.792215,36-53,544910.740958,""
job_6991,w0,profile_6991,1007753.000000,13,1966.000000,1,COMPLETED_SUCCESSFULLY,1008109.844310,85.557798,1008195.402108,356.844310,442.402108,5.170798,23-35,288986.740290,""
job_6985,w0,profile_6985,1007640.000000,54,8575.000000,1,COMPLETED_SUCCESSFULLY,1007986.076449,292.733903,1008278.810352,346.076449,638.810352,2.182222,445-498,4107161.201475,""
job_6986,w0,profile_6986,1007679.000000,16,7118.000000,1,COMPLETED_SUCCESSFULLY,1008008.043990,305.306443,1008313.350433,329.043990,634.350433,2.077750,0-15,1269202.498553,""
job_6997,w0,profile_6997,1008177.000000,13,4249.000000,1,COMPLETED_SUCCESSFULLY,1008195.402108,151.849789,1008347.251897,18.402108,170.251897,1.121186,23-35,512899.779681,""
job_6999,w0,profile_6999,1008322.000000,2,1243.000000,1,COMPLETED_SUCCESSFULLY,1008322.000000,31.261218,1008353.261218,0.000000,31.261218,1.000000,55-56,16244.668621,""
job_6993,w0,profile_6993,1007753.000000,19,2087.000000,1,COMPLETED_SUCCESSFULLY,1008164.845962,328.925080,1008493.771042,411.845962,740.771042,2.252097,36-54,1623773.899501,""
job_7000,w0,profile_7000,1008357.000000,9,6169.000000,1,COMPLETED_SUCCESSFULLY,1008357.000000,164.644197,1008521.644197,0.000000,164.644197,1.000000,23-31,385002.814438,""
job_6978,w0,profile_6978,1007148.000000,58,19821.000000,1,COMPLETED_SUCCESSFULLY,1007538.148141,1034.884465,1008573.032606,390.148141,1425.032606,1.376997,61-118,15595339.288373,""
job_7004,w0,profile_7004,1008501.000000,7,7112.000000,1,COMPLETED_SUCCESSFULLY,1008501.000000,99.218701,1008600.218701,0.000000,99.218701,1.000000,54-60,180454.012463,""
job_6995,w0,profile_6995,1008042.000000,23,30663.000000,1,COMPLETED_SUCCESSFULLY,1008313.350433,287.771245,1008601.121679,271.350433,559.121679,1.942938,0-22,1719690.130281,""
job_6996,w0,profile_6996,1008042.000000,22,22128.000000,1,COMPLETED_SUCCESSFULLY,1008493.771042,140.755522,1008634.526565,451.771042,592.526565,4.209615,32-53,804568.618309,""
job_7002,w0,profile_7002,1008457.000000,11,1504.000000,1,COMPLETED_SUCCESSFULLY,1008457.000000,187.824466,1008644.824466,0.000000,187.824466,1.000000,119-129,536809.030599,""
job_7005,w0,profile_7005,1008501.000000,14,1054.000000,1,COMPLETED_SUCCESSFULLY,1008601.121679,183.401832,1008784.523511,100.121679,283.523511,1.545914,18-31,667124.163649,""
job_7003,w0,profile_7003,1008457.000000,18,6303.000000,1,COMPLETED_SUCCESSFULLY,1008601.121679,212.212615,1008813.334294,144.121679,356.334294,1.679138,0-17,992472.926441,""
job_7006,w0,profile_7006,1008664.000000,11,1055.000000,1,COMPLETED_SUCCESSFULLY,1008664.000000,170.321033,1008834.321033,0.000000,170.321033,1.000000,32-42,486783.596554,""
job_7007,w0,profile_7007,1008748.000000,6,821.000000,1,COMPLETED_SUCCESSFULLY,1008748.000000,88.388283,1008836.388283,0.000000,88.388283,1.000000,43-48,137791.019947,""
job_6987,w0,profile_6987,1007679.000000,42,20854.000000,1,COMPLETED_SUCCESSFULLY,1008278.810352,624.605936,1008903.416288,599.810352,1224.416288,1.960302,445-486,6816012.272811,""
job_6984,w0,profile_6984,1007640.000000,56,32285.000000,1,COMPLETED_SUCCESSFULLY,1008573.032606,362.066527,1008935.099133,933.032606,1295.099133,3.576965,61-116,5268067.964378,""
job_7009,w0,profile_7009,1008899.000000,13,4319.000000,1,COMPLETED_SUCCESSFULLY,1008899.000000,103.163556,1009002.163556,0.000000,103.163556,1.000000,48-60,348453.332011,""
job_6992,w0,profile_6992,1007753.000000,40,9135.000000,1,COMPLETED_SUCCESSFULLY,1008903.416288,306.671800,1009210.088088,1150.416288,1457.088088,4.751295,445-484,3187196.211008,""
job_7011,w0,profile_7011,1009046.000000,12,1738.000000,1,COMPLETED_SUCCESSFULLY,1009046.000000,191.352457,1009237.352457,0.000000,191.352457,1.000000,49-60,596609.625030,""
job_7012,w0,profile_7012,1009098.000000,19,1842.000000,1,COMPLETED_SUCCESSFULLY,1009098.000000,160.021050,1009258.021050,0.000000,160.021050,1.000000,105-123,789961.057545,""
job_7013,w0,profile_7013,1009098.000000,18,5727.000000,1,COMPLETED_SUCCESSFULLY,1009237.352457,93.792395,1009331.144852,139.352457,233.144852,2.485754,43-60,438646.933268,""
job_7014,w0,profile_7014,1009227.000000,16,1471.000000,1,COMPLETED_SUCCESSFULLY,1009258.021050,102.179264,1009360.200314,31.021050,133.200314,1.303594,105-120,424773.796228,""
job_6989,w0,profile_6989,1007723.000000,40,16557.000000,1,COMPLETED_SUCCESSFULLY,1008834.321033,650.739108,1009485.060141,1111.321033,1762.060141,2.707783,3-42,6763038.582785,""
job_7016,w0,profile_7016,1009530.000000,4,5133.000000,1,COMPLETED_SUCCESSFULLY,1009530.000000,20.092856,1009550.092856,0.000000,20.092856,1.000000,0-3,20882.218469,""
job_7015,w0,profile_7015,1009530.000000,14,2795.000000,1,COMPLETED_SUCCESSFULLY,1009530.000000,180.805718,1009710.805718,0.000000,180.805718,1.000000,105-118,657680.798148,""
job_6998,w0,profile_6998,1008322.000000,44,15116.000000,1,COMPLETED_SUCCESSFULLY,1008935.099133,857.019698,1009792.118831,613.099133,1470.118831,1.715385,61-104,9797571.619597,""
job_7020,w0,profile_7020,1009725.000000,16,2624.000000,1,COMPLETED_SUCCESSFULLY,1009725.000000,250.200588,1009975.200588,0.000000,250.200588,1.000000,105-120,1040119.588549,""
job_7008,w0,profile_7008,1008899.000000,50,24450.000000,1,COMPLETED_SUCCESSFULLY,1009485.060141,501.820577,1009986.880718,586.060141,1087.880718,2.167868,11-60,6519186.964037,""
job_7022,w0,profile_7022,1009905.000000,20,7053.000000,1,COMPLETED_SUCCESSFULLY,1009986.880718,161.184059,1010148.064777,81.880718,243.064777,1.507995,5-24,837581.449090,""
job_7001,w0,profile_7001,1008457.000000,50,14355.000000,1,COMPLETED_SUCCESSFULLY,1009210.088088,993.354687,1010203.442776,753.088088,1746.442776,1.758126,445-494,12904741.699071,""
job_7017,w0,profile_7017,1009637.000000,39,39948.000000,1,COMPLETED_SUCCESSFULLY,1009975.200588,243.480462,1010218.681051,338.200588,581.681051,2.389026,90-128,2467196.220846,""
job_7010,w0,profile_7010,1008899.000000,29,38695.000000,1,COMPLETED_SUCCESSFULLY,1009792.118831,460.930823,1010253.049654,893.118831,1354.049654,2.937642,61-89,3473031.440198,""
job_7026,w0,profile_7026,1010251.000000,3,3771.000000,1,COMPLETED_SUCCESSFULLY,1010251.000000,20.257500,1010271.257500,0.000000,20.257500,1.000000,3-5,15789.998053,""
job_7023,w0,profile_7023,1010251.000000,2,2850.000000,1,COMPLETED_SUCCESSFULLY,1010251.000000,30.282233,1010281.282233,0.000000,30.282233,1.000000,23-24,15735.946218,""
job_7018,w0,profile_7018,1009637.000000,36,12946.000000,1,COMPLETED_SUCCESSFULLY,1009986.880718,381.802915,1010368.683634,349.880718,731.683634,1.916391,25-60,3571220.839579,""
job_7019,w0,profile_7019,1009637.000000,32,9359.000000,1,COMPLETED_SUCCESSFULLY,1010203.442776,186.772889,1010390.215665,566.442776,753.215665,4.032789,445-476,1552883.164201,""
job_7027,w0,profile_7027,1010341.000000,9,881.000000,1,COMPLETED_SUCCESSFULLY,1010341.000000,109.838608,1010450.838608,0.000000,109.838608,1.000000,61-69,256845.817344,""
job_7021,w0,profile_7021,1009905.000000,40,15059.000000,1,COMPLETED_SUCCESSFULLY,1010218.681051,240.855966,1010459.537017,313.681051,554.537017,2.302359,90-129,2503181.650065,""
job_7025,w0,profile_7025,1010251.000000,17,5409.000000,1,COMPLETED_SUCCESSFULLY,1010251.000000,284.280436,1010535.280436,0.000000,284.280436,1.000000,6-22,1255656.534847,""
job_7024,w0,profile_7024,1010251.000000,53,29257.000000,1,COMPLETED_SUCCESSFULLY,1010390.215665,297.170865,1010687.386530,139.215665,436.386530,1.468470,445-497,4092202.005231,""
job_7028,w0,profile_7028,1010341.000000,58,40478.000000,1,COMPLETED_SUCCESSFULLY,1010450.838608,317.975873,1010768.814481,109.838608,427.814481,1.345431,32-89,4791782.837788,""
job_7031,w0,profile_7031,1010702.000000,16,5161.000000,1,COMPLETED_SUCCESSFULLY,1010702.000000,155.876223,1010857.876223,0.000000,155.876223,1.000000,90-105,647999.727064,""
job_7032,w0,profile_7032,1010845.000000,10,4071.000000,1,COMPLETED_SUCCESSFULLY,1010845.000000,135.741122,1010980.741122,0.000000,135.741122,1.000000,2-11,352684.521150,""
job_7030,w0,profile_7030,1010702.000000,20,5221.000000,1,COMPLETED_SUCCESSFULLY,1010702.000000,298.517535,1011000.517535,0.000000,298.517535,1.000000,12-31,1551225.049040,""
job_7036,w0,profile_7036,1011005.000000,3,5406.000000,1,COMPLETED_SUCCESSFULLY,1011005.000000,32.366587,1011037.366587,0.000000,32.366587,1.000000,56-58,25228.598563,""
job_7033,w0,profile_7033,1010845.000000,13,3090.000000,1,COMPLETED_SUCCESSFULLY,1010845.000000,225.322177,1011070.322177,0.000000,225.322177,1.000000,77-89,761065.889983,""
job_7038,w0,profile_7038,1011226.000000,1,2538.000000,1,COMPLETED_SUCCESSFULLY,1011226.000000,9.777973,1011235.777973,0.000000,9.777973,1.000000,117,2540.526842,""
job_7037,w0,profile_7037,1011226.000000,5,4406.000000,1,COMPLETED_SUCCESSFULLY,1011226.000000,55.195976,1011281.195976,0.000000,55.195976,1.000000,112-116,71705.486676,""
job_7040,w0,profile_7040,1011551.000000,2,1395.000000,1,COMPLETED_SUCCESSFULLY,1011551.000000,21.448058,1011572.448058,0.000000,21.448058,1.000000,112-113,11145.330165,""
job_7035,w0,profile_7035,1011005.000000,56,17859.000000,1,COMPLETED_SUCCESSFULLY,1011070.322177,549.181557,1011619.503734,65.322177,614.503734,1.118945,56-111,7990591.656138,""
job_7034,w0,profile_7034,1011005.000000,56,22334.000000,1,COMPLETED_SUCCESSFULLY,1011005.000000,1096.156289,1012101.156289,0.000000,1096.156289,1.000000,0-55,15949074.006001,""
job_7041,w0,profile_7041,1012000.000000,10,2039.000000,1,COMPLETED_SUCCESSFULLY,1012000.000000,160.540998,1012160.540998,0.000000,160.540998,1.000000,56-65,417119.914545,""
job_7039,w0,profile_7039,1011551.000000,49,8416.000000,1,COMPLETED_SUCCESSFULLY,1011551.000000,815.800830,1012366.800830,0.000000,815.800830,1.000000,445-493,10386164.322080,""
job_7046,w0,profile_7046,1012413.000000,11,729.000000,1,COMPLETED_SUCCESSFULLY,1012413.000000,58.117014,1012471.117014,0.000000,58.117014,1.000000,114-124,166100.500556,""
job_7042,w0,profile_7042,1012052.000000,48,25744.000000,1,COMPLETED_SUCCESSFULLY,1012052.000000,449.459055,1012501.459055,0.000000,449.459055,1.000000,66-113,5605396.499087,""
